四岁以上所有人,0.80,2.5
男,1.14,3.8
女,0.44,1.3
4-14岁,0.12,0.6
15-24岁,0.91,6.1
25-34岁,0.61,2.4
35-44岁,0.46,1.8
45-54岁,1.16,2.9
55-64岁,1.12,2.4
65岁以上,0.69,1.6
2000以下,0.84,2.2
2000-3500,1.04,3.7
3500-5000,0.57,2.7
5000以上,1.05,2.7
小学以下,0.26,0.9
初中,0.68,1.8
高中,1.03,3.2
大学及以上,0.80,3.2
