18:00 - 18:10,0.30,0.27,0.34
18:10 - 18:20,0.28,0.24,0.31
18:20 - 18:30,0.46,0.50,0.43
18:30 - 18:40,0.48,0.52,0.44
18:40 - 18:50,0.46,0.49,0.42
18:50 - 19:00,0.42,0.43,0.40
19:00 - 19:10,0.73,0.58,0.89
19:10 - 19:20,1.40,1.00,1.82
19:20 - 19:30,1.35,0.93,1.80
19:30 - 19:40,1.39,0.97,1.83
19:40 - 19:50,1.48,1.08,1.89
19:50 - 20:00,1.39,0.98,1.81
20:00 - 20:10,1.16,0.85,1.47
20:10 - 20:20,1.25,1.11,1.40
20:20 - 20:30,1.36,1.17,1.55
20:30 - 20:40,1.82,1.57,2.09
20:40 - 20:50,1.58,1.34,1.84
20:50 - 21:00,1.53,1.28,1.80
21:00 - 21:10,1.46,1.18,1.75
21:10 - 21:20,1.81,1.49,2.15
21:20 - 21:30,1.50,1.14,1.88
21:30 - 21:40,1.23,0.97,1.50
21:40 - 21:50,1.58,1.22,1.96
21:50 - 22:00,1.17,0.88,1.48
22:00 - 22:10,1.09,0.60,1.59
22:10 - 22:20,1.22,0.69,1.77
22:20 - 22:30,0.94,0.60,1.28
22:30 - 22:40,0.80,0.65,0.97
22:40 - 22:50,0.80,0.70,0.91
22:50 - 23:00,0.68,0.58,0.78
