四岁以上所有人,1.68,5.0
男,1.56,4.8
女,1.80,5.2
4-14岁,0.54,1.6
15-24岁,1.09,5.5
25-34岁,0.92,3.8
35-44岁,1.04,3.5
45-54岁,2.74,7.0
55-64岁,3.28,6.6
65岁以上,1.24,2.7
2000以下,2.07,5.4
2000-3500,1.49,5.2
3500-5000,1.34,5.4
5000以上,1.20,3.5
小学以下,0.65,1.8
初中,1.87,4.8
高中,2.21,6.3
大学及以上,1.08,4.4
