四岁以上所有人,0.4,1.2
男,0.4,1.2
女,0.4,1.1
4-14岁,0.2,0.6
15-24岁,0.2,0.9
25-34岁,0.3,1.3
35-44岁,0.4,1.4
45-54岁,0.5,1.4
55-64岁,0.5,1.1
65岁以上,0.4,0.9
2000以下,0.4,1.1
2000-3500,0.4,1.4
3500-5000,0.5,2.4
5000以上,0.4,2.2
小学以下,0.2,0.7
初中,0.5,1.2
高中,0.4,1.1
大学及以上,0.3,1.6
