四岁以上所有人,0.51,1.5
男,0.59,1.8
女,0.42,1.2
4-14岁,0.17,0.5
15-24岁,0.36,1.8
25-34岁,0.39,1.6
35-44岁,0.45,1.5
45-54岁,0.76,1.9
55-64岁,0.72,1.4
65岁以上,0.46,1.0
2000以下,0.51,1.3
2000-3500,0.63,2.2
3500-5000,0.59,2.4
5000以上,0.57,1.6
小学以下,0.14,0.4
初中,0.50,1.3
高中,0.75,2.1
大学及以上,0.32,1.3
