18:00 - 18:10,0.38,0.45,0.31
18:10 - 18:20,0.46,0.61,0.31
18:20 - 18:30,0.62,0.64,0.61
18:30 - 18:40,0.32,0.46,0.16
18:40 - 18:50,0.28,0.41,0.13
18:50 - 19:00,0.14,0.24,0.02
19:00 - 19:10,0.09,0.18,0.00
19:10 - 19:20,0.05,0.07,0.02
19:20 - 19:30,0.03,0.01,0.04
19:30 - 19:40,0.11,0.22,0.00
19:40 - 19:50,0.14,0.22,0.06
19:50 - 20:00,0.12,0.07,0.16
20:00 - 20:10,0.24,0.22,0.26
20:10 - 20:20,0.36,0.27,0.46
20:20 - 20:30,0.47,0.54,0.40
20:30 - 20:40,0.27,0.30,0.23
20:40 - 20:50,0.28,0.41,0.15
20:50 - 21:00,0.35,0.49,0.21
21:00 - 21:10,0.12,0.18,0.05
21:10 - 21:20,0.34,0.43,0.24
21:20 - 21:30,0.25,0.45,0.03
21:30 - 21:40,0.31,0.30,0.32
21:40 - 21:50,0.09,0.14,0.03
21:50 - 22:00,0.16,0.17,0.15
22:00 - 22:10,0.14,0.15,0.14
22:10 - 22:20,0.00,0.00,0.00
22:20 - 22:30,0.00,0.00,0.00
22:30 - 22:40,0.00,0.00,0.00
22:40 - 22:50,0.00,0.00,0.00
22:50 - 23:00,0.00,0.00,0.00
