四岁以上所有人,3.6,11.3
男,3.3,10.4
女,4.0,12.2
4-14岁,1.7,7.6
15-24岁,2.5,15.1
25-34岁,1.8,7.9
35-44岁,3.1,11.0
45-54岁,4.9,12.0
55-64岁,5.6,11.2
65岁以上,5.8,13.0
2000以下,4.5,11.8
2000-3500,3.2,11.0
3500-5000,1.9,8.4
5000以上,1.8,6.4
小学以下,4.0,12.9
初中,4.3,11.5
高中,3.9,11.5
大学及以上,2.3,9.8
