18:00 - 18:15,1.3,1.1,1.5
18:15 - 18:30,2.5,2.1,2.8
18:30 - 18:45,6.9,5.9,8.0
18:45 - 19:00,8.7,7.8,9.7
19:00 - 19:15,9.2,8.7,9.8
19:15 - 19:30,6.7,6.5,6.9
19:30 - 19:45,7.6,7.2,8.0
19:45 - 20:00,7.3,6.6,7.9
20:00 - 20:15,7.0,6.5,7.6
20:15 - 20:30,7.9,7.0,8.7
20:30 - 20:45,6.5,5.5,7.5
20:45 - 21:00,3.5,2.9,4.1
21:00 - 21:15,2.2,2.0,2.5
21:15 - 21:30,1.8,1.2,2.3
21:30 - 21:45,1.7,1.4,2.0
21:45 - 22:00,1.0,1.0,1.0
22:00 - 22:15,1.1,1.2,1.1
22:15 - 22:30,1.3,1.2,1.5
22:30 - 22:45,2.4,2.3,2.6
22:45 - 23:00,1.9,1.8,2.0
23:00 - 23:15,1.6,1.6,1.6
23:15 - 23:30,1.6,1.5,1.7
23:30 - 23:45,1.4,1.6,1.3
23:45 - 24:00,1.7,2.1,1.2
