18:00 - 18:10,0.60,0.40,0.81
18:10 - 18:20,0.61,0.47,0.77
18:20 - 18:30,0.79,0.57,1.01
18:30 - 18:40,0.86,0.68,1.04
18:40 - 18:50,0.85,0.64,1.07
18:50 - 19:00,0.81,0.55,1.09
19:00 - 19:10,0.43,0.40,0.46
19:10 - 19:20,0.38,0.38,0.37
19:20 - 19:30,0.25,0.22,0.29
19:30 - 19:40,0.40,0.36,0.43
19:40 - 19:50,0.43,0.36,0.50
19:50 - 20:00,0.25,0.07,0.43
20:00 - 20:10,0.13,0.00,0.27
20:10 - 20:20,0.10,0.00,0.21
20:20 - 20:30,0.12,0.02,0.23
20:30 - 20:40,0.12,0.01,0.23
20:40 - 20:50,0.14,0.07,0.21
20:50 - 21:00,0.28,0.20,0.36
21:00 - 21:10,0.23,0.12,0.34
21:10 - 21:20,0.31,0.28,0.33
21:20 - 21:30,0.11,0.21,0.00
21:30 - 21:40,0.13,0.25,0.00
21:40 - 21:50,0.05,0.02,0.08
21:50 - 22:00,0.23,0.22,0.24
22:00 - 22:10,0.16,0.16,0.16
22:10 - 22:20,0.15,0.12,0.18
22:20 - 22:30,0.10,0.08,0.11
22:30 - 22:40,0.10,0.19,0.00
22:40 - 22:50,0.07,0.07,0.07
22:50 - 23:00,0.09,0.05,0.13
