18:00 - 18:10,0.33,0.22,0.45
18:10 - 18:20,0.44,0.39,0.50
18:20 - 18:30,0.52,0.49,0.55
18:30 - 18:40,0.44,0.49,0.39
18:40 - 18:50,0.41,0.44,0.39
18:50 - 19:00,0.56,0.71,0.39
19:00 - 19:10,0.32,0.34,0.29
19:10 - 19:20,0.32,0.31,0.33
19:20 - 19:30,0.29,0.28,0.31
19:30 - 19:40,0.32,0.25,0.39
19:40 - 19:50,0.29,0.23,0.34
19:50 - 20:00,0.19,0.19,0.18
20:00 - 20:10,0.23,0.26,0.19
20:10 - 20:20,0.23,0.25,0.20
20:20 - 20:30,0.25,0.32,0.18
20:30 - 20:40,0.20,0.23,0.16
20:40 - 20:50,0.14,0.17,0.11
20:50 - 21:00,0.14,0.16,0.12
21:00 - 21:10,0.07,0.05,0.09
21:10 - 21:20,0.19,0.17,0.21
21:20 - 21:30,0.25,0.21,0.29
21:30 - 21:40,0.38,0.31,0.45
21:40 - 21:50,0.22,0.14,0.29
21:50 - 22:00,0.28,0.22,0.34
22:00 - 22:10,0.20,0.21,0.18
22:10 - 22:20,0.10,0.12,0.08
22:20 - 22:30,0.07,0.09,0.05
22:30 - 22:40,0.08,0.10,0.05
22:40 - 22:50,0.07,0.08,0.06
22:50 - 23:00,0.06,0.08,0.03
