18:00 - 18:10,1.7,1.5,1.8
18:10 - 18:20,2.0,1.9,2.1
18:20 - 18:30,3.9,3.4,4.4
18:30 - 18:40,6.9,5.8,8.0
18:40 - 18:50,7.7,6.4,9.1
18:50 - 19:00,8.4,7.1,9.9
19:00 - 19:10,9.3,7.6,11.0
19:10 - 19:20,5.3,4.5,6.1
19:20 - 19:30,4.5,3.9,5.1
19:30 - 19:40,4.3,3.8,4.8
19:40 - 19:50,4.6,4.1,5.1
19:50 - 20:00,4.1,3.7,4.6
20:00 - 20:10,3.9,3.4,4.5
20:10 - 20:20,3.0,2.7,3.3
20:20 - 20:30,3.5,3.3,3.8
20:30 - 20:40,4.8,4.5,5.0
20:40 - 20:50,4.0,3.5,4.4
20:50 - 21:00,4.1,3.6,4.6
21:00 - 21:10,2.5,2.0,3.0
21:10 - 21:20,1.7,1.5,1.9
21:20 - 21:30,2.2,1.9,2.5
21:30 - 21:40,2.0,1.7,2.3
21:40 - 21:50,1.9,1.8,2.0
21:50 - 22:00,1.7,1.6,1.7
22:00 - 22:10,1.5,1.4,1.7
22:10 - 22:20,2.0,1.7,2.2
22:20 - 22:30,1.8,1.6,2.0
22:30 - 22:40,1.8,1.8,1.9
22:40 - 22:50,2.0,2.1,1.9
22:50 - 23:00,2.2,2.3,2.1
23:00 - 23:10,2.4,2.4,2.3
23:10 - 23:20,2.5,2.6,2.5
23:20 - 23:30,2.4,2.4,2.4
23:30 - 23:40,1.9,2.1,1.7
23:40 - 23:50,1.9,2.2,1.6
23:50 - 24:00,1.7,2.0,1.3
