18:00 - 18:10,0.01,0.01,0.00
18:10 - 18:20,0.09,0.11,0.08
18:20 - 18:30,0.14,0.18,0.09
18:30 - 18:40,0.06,0.08,0.05
18:40 - 18:50,0.08,0.10,0.06
18:50 - 19:00,0.10,0.13,0.06
19:00 - 19:10,0.15,0.14,0.15
19:10 - 19:20,0.13,0.12,0.15
19:20 - 19:30,0.14,0.12,0.17
19:30 - 19:40,0.21,0.20,0.22
19:40 - 19:50,0.23,0.19,0.28
19:50 - 20:00,0.21,0.22,0.21
20:00 - 20:10,0.06,0.07,0.04
20:10 - 20:20,0.06,0.08,0.03
20:20 - 20:30,0.06,0.09,0.04
20:30 - 20:40,0.11,0.14,0.07
20:40 - 20:50,0.07,0.10,0.04
20:50 - 21:00,0.09,0.11,0.06
21:00 - 21:10,0.06,0.05,0.07
21:10 - 21:20,0.08,0.06,0.09
21:20 - 21:30,0.04,0.04,0.03
21:30 - 21:40,0.03,0.04,0.02
21:40 - 21:50,0.02,0.04,0.00
21:50 - 22:00,0.03,0.05,0.01
22:00 - 22:10,0.06,0.09,0.03
22:10 - 22:20,0.13,0.12,0.13
22:20 - 22:30,0.09,0.10,0.08
22:30 - 22:40,0.11,0.10,0.11
22:40 - 22:50,0.15,0.17,0.12
22:50 - 23:00,0.13,0.17,0.09
