18:00 - 18:10,0.08,0.07,0.08
18:10 - 18:20,0.16,0.15,0.16
18:20 - 18:30,0.19,0.18,0.20
18:30 - 18:40,0.02,0.02,0.02
18:40 - 18:50,0.18,0.15,0.20
18:50 - 19:00,0.16,0.19,0.13
19:00 - 19:10,0.08,0.15,0.01
19:10 - 19:20,0.09,0.15,0.03
19:20 - 19:30,0.03,0.04,0.01
19:30 - 19:40,0.00,0.00,0.00
19:40 - 19:50,0.03,0.02,0.03
19:50 - 20:00,0.04,0.00,0.09
20:00 - 20:10,0.10,0.03,0.17
20:10 - 20:20,0.16,0.05,0.28
20:20 - 20:30,0.06,0.02,0.09
20:30 - 20:40,0.13,0.06,0.20
20:40 - 20:50,0.15,0.12,0.18
20:50 - 21:00,0.10,0.05,0.15
21:00 - 21:10,0.22,0.33,0.10
21:10 - 21:20,0.31,0.44,0.19
21:20 - 21:30,0.25,0.39,0.10
21:30 - 21:40,0.13,0.21,0.05
21:40 - 21:50,0.26,0.38,0.14
21:50 - 22:00,0.25,0.36,0.13
22:00 - 22:10,0.26,0.40,0.13
22:10 - 22:20,0.23,0.39,0.06
22:20 - 22:30,0.16,0.31,0.00
22:30 - 22:40,0.54,0.60,0.48
22:40 - 22:50,0.26,0.38,0.14
22:50 - 23:00,0.34,0.39,0.29
