18:00 - 18:10,0.17,0.22,0.13
18:10 - 18:20,0.20,0.34,0.06
18:20 - 18:30,0.06,0.02,0.10
18:30 - 18:40,0.33,0.18,0.49
18:40 - 18:50,0.12,0.07,0.18
18:50 - 19:00,0.33,0.15,0.53
19:00 - 19:10,0.30,0.23,0.37
19:10 - 19:20,0.40,0.27,0.53
19:20 - 19:30,0.41,0.38,0.44
19:30 - 19:40,0.61,0.78,0.43
19:40 - 19:50,0.47,0.67,0.26
19:50 - 20:00,0.64,0.72,0.56
20:00 - 20:10,0.32,0.37,0.26
20:10 - 20:20,0.46,0.52,0.39
20:20 - 20:30,0.47,0.56,0.38
20:30 - 20:40,0.56,0.61,0.51
20:40 - 20:50,0.61,0.65,0.58
20:50 - 21:00,0.45,0.48,0.42
21:00 - 21:10,0.61,0.75,0.48
21:10 - 21:20,0.51,0.56,0.46
21:20 - 21:30,0.86,0.73,0.99
21:30 - 21:40,0.48,0.24,0.72
21:40 - 21:50,0.11,0.08,0.15
21:50 - 22:00,0.06,0.04,0.08
22:00 - 22:10,0.06,0.00,0.13
22:10 - 22:20,0.05,0.00,0.10
22:20 - 22:30,0.04,0.00,0.08
22:30 - 22:40,0.01,0.00,0.02
22:40 - 22:50,0.00,0.00,0.00
22:50 - 23:00,0.00,0.00,0.00
