18:00 - 18:10,0.33,0.42,0.24
18:10 - 18:20,0.26,0.36,0.15
18:20 - 18:30,0.36,0.47,0.26
18:30 - 18:40,0.39,0.40,0.37
18:40 - 18:50,0.39,0.33,0.44
18:50 - 19:00,0.41,0.41,0.41
19:00 - 19:10,0.27,0.30,0.24
19:10 - 19:20,0.63,0.66,0.60
19:20 - 19:30,0.72,0.66,0.78
19:30 - 19:40,0.74,0.67,0.81
19:40 - 19:50,0.88,0.82,0.95
19:50 - 20:00,0.48,0.43,0.53
20:00 - 20:10,0.31,0.33,0.29
20:10 - 20:20,0.34,0.38,0.29
20:20 - 20:30,0.47,0.50,0.43
20:30 - 20:40,0.19,0.23,0.14
20:40 - 20:50,0.20,0.29,0.12
20:50 - 21:00,0.24,0.33,0.14
21:00 - 21:10,0.23,0.29,0.16
21:10 - 21:20,0.27,0.35,0.20
21:20 - 21:30,0.15,0.18,0.11
21:30 - 21:40,0.16,0.17,0.16
21:40 - 21:50,0.07,0.05,0.08
21:50 - 22:00,0.08,0.06,0.10
22:00 - 22:10,0.15,0.15,0.15
22:10 - 22:20,0.25,0.25,0.24
22:20 - 22:30,0.32,0.33,0.31
22:30 - 22:40,0.48,0.52,0.43
22:40 - 22:50,0.30,0.32,0.28
22:50 - 23:00,0.15,0.21,0.09
