18:00 - 18:10,1.05,1.28,0.81
18:10 - 18:20,1.04,1.34,0.73
18:20 - 18:30,0.61,0.79,0.42
18:30 - 18:40,0.29,0.37,0.21
18:40 - 18:50,0.48,0.46,0.51
18:50 - 19:00,0.42,0.37,0.46
19:00 - 19:10,1.43,1.73,1.12
19:10 - 19:20,1.23,1.67,0.77
19:20 - 19:30,1.39,1.83,0.94
19:30 - 19:40,1.07,1.53,0.59
19:40 - 19:50,1.30,1.79,0.80
19:50 - 20:00,2.20,3.28,1.08
20:00 - 20:10,1.55,2.32,0.76
20:10 - 20:20,1.33,1.99,0.64
20:20 - 20:30,1.55,2.25,0.81
20:30 - 20:40,1.17,1.78,0.53
20:40 - 20:50,0.70,1.11,0.27
20:50 - 21:00,1.19,2.12,0.21
21:00 - 21:10,1.64,2.68,0.57
21:10 - 21:20,1.69,2.55,0.79
21:20 - 21:30,3.06,4.52,1.53
21:30 - 21:40,3.12,4.65,1.52
21:40 - 21:50,1.41,2.16,0.64
21:50 - 22:00,1.22,2.04,0.36
22:00 - 22:10,1.23,2.01,0.42
22:10 - 22:20,1.37,2.18,0.52
22:20 - 22:30,0.71,1.18,0.22
22:30 - 22:40,0.76,1.32,0.18
22:40 - 22:50,0.96,1.61,0.29
22:50 - 23:00,0.86,1.39,0.30
