18:00 - 18:10,2.53,2.45,2.62
18:10 - 18:20,2.49,2.33,2.66
18:20 - 18:30,3.69,3.45,3.93
18:30 - 18:40,7.31,6.40,8.26
18:40 - 18:50,8.43,7.23,9.69
18:50 - 19:00,9.63,8.22,11.10
19:00 - 19:10,10.45,8.88,12.08
19:10 - 19:20,5.86,5.30,6.45
19:20 - 19:30,5.12,4.82,5.43
19:30 - 19:40,5.10,4.90,5.32
19:40 - 19:50,5.24,5.15,5.33
19:50 - 20:00,4.50,4.38,4.61
20:00 - 20:10,4.56,4.47,4.65
20:10 - 20:20,3.51,3.47,3.56
20:20 - 20:30,3.84,3.68,4.01
20:30 - 20:40,4.19,3.92,4.47
20:40 - 20:50,2.18,1.85,2.52
20:50 - 21:00,2.22,1.88,2.58
21:00 - 21:10,2.16,1.81,2.52
21:10 - 21:20,0.78,0.68,0.89
21:20 - 21:30,1.16,0.94,1.39
21:30 - 21:40,0.92,0.83,1.02
21:40 - 21:50,0.88,0.80,0.95
21:50 - 22:00,0.54,0.41,0.68
22:00 - 22:10,0.62,0.45,0.80
22:10 - 22:20,0.73,0.51,0.97
22:20 - 22:30,0.85,0.60,1.12
22:30 - 22:40,1.08,0.90,1.27
22:40 - 22:50,0.56,0.48,0.65
22:50 - 23:00,0.89,0.75,1.04
