四岁以上所有人,6.3,19.8
男,6.6,21.0
女,6.1,18.6
4-14岁,2.6,11.7
15-24岁,2.4,14.4
25-34岁,3.3,14.9
35-44岁,3.8,13.5
45-54岁,9.5,23.2
55-64岁,10.7,21.5
65岁以上,11.4,25.6
2000以下,8.4,21.9
2000-3500,4.9,17.1
3500-5000,4.1,17.8
5000以上,4.3,15.9
小学以下,6.7,21.3
初中,7.5,19.9
高中,7.2,21.1
大学及以上,3.7,15.8
