四岁以上所有人,5.25,15.6
男,4.93,15.2
女,5.59,16.0
4-14岁,2.33,6.9
15-24岁,2.97,15.0
25-34岁,3.10,12.6
35-44岁,2.80,9.5
45-54岁,6.40,16.4
55-64岁,8.84,17.6
65岁以上,11.24,24.7
2000以下,6.95,18.0
2000-3500,3.88,13.6
3500-5000,4.08,16.5
5000以上,4.55,13.2
小学以下,6.12,16.9
初中,6.01,15.4
高中,5.39,15.4
大学及以上,3.85,15.8
