18:00 - 18:15,2.6,2.6,2.5
18:15 - 18:30,3.5,3.5,3.5
18:30 - 18:45,7.1,5.8,8.4
18:45 - 19:00,8.4,6.8,10.0
19:00 - 19:15,7.7,6.6,8.9
19:15 - 19:30,4.7,4.4,5.0
19:30 - 19:45,5.1,5.0,5.2
19:45 - 20:00,5.1,5.0,5.2
20:00 - 20:15,3.7,3.7,3.8
20:15 - 20:30,3.8,3.8,3.9
20:30 - 20:45,4.0,3.8,4.3
20:45 - 21:00,3.0,3.0,3.0
21:00 - 21:15,1.8,1.8,1.7
21:15 - 21:30,1.9,2.0,1.9
21:30 - 21:45,1.6,1.7,1.6
21:45 - 22:00,1.5,1.5,1.5
22:00 - 22:15,1.6,1.5,1.7
22:15 - 22:30,1.6,1.7,1.6
22:30 - 22:45,1.4,1.6,1.3
22:45 - 23:00,2.1,2.3,1.8
23:00 - 23:15,2.3,2.7,1.9
23:15 - 23:30,2.0,2.3,1.7
23:30 - 23:45,1.6,1.9,1.3
23:45 - 24:00,1.7,2.0,1.3
