18:00 - 18:15,5.0,4.7,5.4
18:15 - 18:30,5.6,5.6,5.7
18:30 - 18:45,8.7,9.4,8.1
18:45 - 19:00,10.7,11.2,10.0
19:00 - 19:15,8.8,8.9,8.6
19:15 - 19:30,5.8,6.3,5.2
19:30 - 19:45,5.3,5.8,4.9
19:45 - 20:00,5.3,5.0,5.5
20:00 - 20:15,5.2,5.0,5.5
20:15 - 20:30,4.6,4.4,4.8
20:30 - 20:45,4.2,3.9,4.5
20:45 - 21:00,5.4,4.9,5.8
21:00 - 21:15,5.4,5.2,5.6
21:15 - 21:30,4.4,4.2,4.5
21:30 - 21:45,3.7,3.3,4.0
21:45 - 22:00,3.0,2.9,3.0
22:00 - 22:15,2.3,2.5,2.1
22:15 - 22:30,2.1,2.3,1.9
22:30 - 22:45,1.2,1.3,1.1
22:45 - 23:00,1.2,1.1,1.3
23:00 - 23:15,1.1,0.9,1.3
23:15 - 23:30,0.5,0.2,0.8
23:30 - 23:45,0.5,0.2,0.8
23:45 - 24:00,0.7,0.5,0.9
