18:00 - 18:10,0.50,0.35,0.64
18:10 - 18:20,0.43,0.34,0.53
18:20 - 18:30,0.62,0.43,0.82
18:30 - 18:40,0.79,0.82,0.76
18:40 - 18:50,0.92,1.13,0.70
18:50 - 19:00,0.73,0.85,0.60
19:00 - 19:10,0.55,0.61,0.48
19:10 - 19:20,0.86,1.01,0.70
19:20 - 19:30,0.66,0.71,0.59
19:30 - 19:40,0.70,0.84,0.56
19:40 - 19:50,1.01,0.99,1.03
19:50 - 20:00,1.21,1.66,0.74
20:00 - 20:10,1.10,1.31,0.89
20:10 - 20:20,0.95,1.05,0.84
20:20 - 20:30,0.61,0.59,0.63
20:30 - 20:40,1.02,0.89,1.15
20:40 - 20:50,1.44,1.33,1.55
20:50 - 21:00,1.30,1.36,1.23
21:00 - 21:10,1.39,1.48,1.30
21:10 - 21:20,1.29,1.00,1.59
21:20 - 21:30,2.49,2.29,2.69
21:30 - 21:40,3.40,3.06,3.76
21:40 - 21:50,3.66,3.22,4.13
21:50 - 22:00,3.35,3.10,3.61
22:00 - 22:10,3.26,2.90,3.63
22:10 - 22:20,3.43,2.83,4.05
22:20 - 22:30,3.23,2.84,3.64
22:30 - 22:40,2.05,2.20,1.89
22:40 - 22:50,1.44,1.46,1.43
22:50 - 23:00,0.82,0.80,0.85
