四岁以上所有人,0.4,1.3
男,0.4,1.2
女,0.4,1.3
4-14岁,2.6,12.4
15-24岁,0.2,1.1
25-34岁,0.5,2.0
35-44岁,0.4,1.4
45-54岁,0.1,0.2
55-64岁,0.1,0.3
65岁以上,0.1,0.1
2000以下,0.2,0.5
2000-3500,0.3,1.1
3500-5000,0.3,1.2
5000以上,0.6,1.9
小学以下,1.5,4.7
初中,0.3,0.8
高中,0.3,0.9
大学及以上,0.2,0.8
