四岁以上所有人,1.50,4.8
男,1.47,4.9
女,1.54,4.8
4-14岁,0.33,1.7
15-24岁,0.65,4.0
25-34岁,1.01,4.1
35-44岁,1.06,4.1
45-54岁,2.38,6.2
55-64岁,2.58,5.6
65岁以上,1.71,3.8
2000以下,1.89,5.1
2000-3500,1.44,5.3
3500-5000,1.27,5.6
5000以上,1.53,4.1
小学以下,0.40,1.3
初中,1.58,4.3
高中,1.68,5.3
大学及以上,1.64,6.7
