18:00 - 18:10,0.57,0.60,0.54
18:10 - 18:20,0.52,0.55,0.48
18:20 - 18:30,0.46,0.51,0.42
18:30 - 18:40,0.27,0.27,0.26
18:40 - 18:50,0.33,0.33,0.34
18:50 - 19:00,0.32,0.27,0.37
19:00 - 19:10,0.27,0.31,0.22
19:10 - 19:20,0.31,0.34,0.28
19:20 - 19:30,0.29,0.36,0.21
19:30 - 19:40,0.40,0.53,0.27
19:40 - 19:50,1.12,1.14,1.10
19:50 - 20:00,1.06,1.00,1.12
20:00 - 20:10,0.57,0.55,0.59
20:10 - 20:20,0.76,0.81,0.71
20:20 - 20:30,0.73,0.75,0.71
20:30 - 20:40,0.42,0.40,0.43
20:40 - 20:50,0.30,0.27,0.32
20:50 - 21:00,0.31,0.31,0.31
21:00 - 21:10,0.49,0.47,0.50
21:10 - 21:20,0.59,0.58,0.60
21:20 - 21:30,0.57,0.49,0.65
21:30 - 21:40,0.54,0.51,0.57
21:40 - 21:50,0.57,0.56,0.59
21:50 - 22:00,0.66,0.65,0.66
22:00 - 22:10,0.39,0.38,0.39
22:10 - 22:20,0.50,0.53,0.48
22:20 - 22:30,0.55,0.64,0.45
22:30 - 22:40,0.45,0.57,0.32
22:40 - 22:50,0.41,0.48,0.35
22:50 - 23:00,0.37,0.46,0.29
