四岁以上所有人,0.98,3.1
男,1.47,4.7
女,0.47,1.4
4-14岁,0.37,1.8
15-24岁,1.51,9.6
25-34岁,0.62,2.6
35-44岁,0.69,2.7
45-54岁,1.28,3.1
55-64岁,1.11,2.4
65岁以上,0.88,1.9
2000以下,0.92,2.4
2000-3500,1.32,4.6
3500-5000,0.63,2.7
5000以上,1.10,3.5
小学以下,0.35,1.1
初中,0.86,2.3
高中,1.06,3.2
大学及以上,1.27,5.3
