18:00 - 18:10,0.23,0.22,0.25
18:10 - 18:20,0.13,0.17,0.09
18:20 - 18:30,0.26,0.21,0.32
18:30 - 18:40,0.20,0.19,0.21
18:40 - 18:50,0.25,0.17,0.33
18:50 - 19:00,0.32,0.23,0.42
19:00 - 19:10,0.51,0.59,0.43
19:10 - 19:20,0.85,1.05,0.64
19:20 - 19:30,0.85,0.93,0.78
19:30 - 19:40,0.87,0.89,0.84
19:40 - 19:50,0.88,0.63,1.14
19:50 - 20:00,1.27,1.26,1.28
20:00 - 20:10,0.79,0.89,0.68
20:10 - 20:20,0.59,0.73,0.44
20:20 - 20:30,0.57,0.81,0.32
20:30 - 20:40,0.88,1.22,0.52
20:40 - 20:50,0.59,0.69,0.49
20:50 - 21:00,1.09,1.08,1.10
21:00 - 21:10,1.21,1.06,1.38
21:10 - 21:20,1.12,0.92,1.33
21:20 - 21:30,1.17,1.22,1.13
21:30 - 21:40,0.95,0.74,1.18
21:40 - 21:50,1.76,1.65,1.87
21:50 - 22:00,1.72,1.78,1.66
22:00 - 22:10,1.58,1.77,1.38
22:10 - 22:20,1.53,1.75,1.30
22:20 - 22:30,1.39,1.55,1.23
22:30 - 22:40,1.15,1.33,0.97
22:40 - 22:50,0.94,1.14,0.74
22:50 - 23:00,0.64,0.78,0.49
