四岁以上所有人,6.07,19.3
男,6.01,19.8
女,6.13,18.7
4-14岁,2.17,10.7
15-24岁,2.17,14.5
25-34岁,4.22,16.7
35-44岁,4.15,15.8
45-54岁,8.11,20.5
55-64岁,9.81,20.9
65岁以上,11.18,25.2
2000以下,7.95,21.1
2000-3500,4.79,16.9
3500-5000,4.52,21.7
5000以上,7.34,19.0
小学以下,5.33,17.8
初中,7.21,19.5
高中,6.45,20.0
大学及以上,4.56,18.1
