18:00 - 18:10,1.09,1.06,1.12
18:10 - 18:20,1.51,1.57,1.44
18:20 - 18:30,1.54,1.59,1.49
18:30 - 18:40,1.05,1.18,0.91
18:40 - 18:50,0.75,0.84,0.66
18:50 - 19:00,0.73,0.77,0.68
19:00 - 19:10,0.95,1.03,0.86
19:10 - 19:20,1.35,1.54,1.15
19:20 - 19:30,1.46,1.69,1.22
19:30 - 19:40,1.78,2.05,1.49
19:40 - 19:50,1.94,2.17,1.70
19:50 - 20:00,1.42,1.62,1.22
20:00 - 20:10,1.19,1.47,0.89
20:10 - 20:20,1.18,1.37,0.99
20:20 - 20:30,1.35,1.46,1.25
20:30 - 20:40,1.39,1.32,1.46
20:40 - 20:50,0.77,0.80,0.74
20:50 - 21:00,0.62,0.69,0.55
21:00 - 21:10,0.58,0.72,0.44
21:10 - 21:20,0.62,0.71,0.51
21:20 - 21:30,0.70,0.82,0.58
21:30 - 21:40,0.43,0.46,0.39
21:40 - 21:50,0.38,0.48,0.27
21:50 - 22:00,0.40,0.48,0.31
22:00 - 22:10,0.39,0.44,0.34
22:10 - 22:20,0.33,0.36,0.29
22:20 - 22:30,0.39,0.40,0.38
22:30 - 22:40,0.39,0.40,0.38
22:40 - 22:50,0.30,0.36,0.23
22:50 - 23:00,0.31,0.42,0.19
