四岁以上所有人,4.7,14.9
男,4.7,15.6
女,4.6,14.2
4-14岁,1.5,9.0
15-24岁,2.7,14.5
25-34岁,2.6,12.5
35-44岁,3.0,11.9
45-54岁,6.7,16.6
55-64岁,6.8,14.0
65岁以上,8.6,18.6
2000以下,6.0,15.8
2000-3500,4.2,14.8
3500-5000,2.9,15.2
5000以上,3.2,12.7
小学以下,4.4,15.3
初中,4.9,12.9
高中,5.8,17.4
大学及以上,2.8,12.7
