18:00 - 18:10,0.34,0.57,0.10
18:10 - 18:20,0.47,0.55,0.40
18:20 - 18:30,0.26,0.35,0.17
18:30 - 18:40,0.22,0.29,0.15
18:40 - 18:50,0.15,0.14,0.15
18:50 - 19:00,0.11,0.11,0.12
19:00 - 19:10,0.04,0.06,0.01
19:10 - 19:20,0.03,0.05,0.01
19:20 - 19:30,0.00,0.00,0.00
19:30 - 19:40,0.18,0.33,0.03
19:40 - 19:50,0.14,0.25,0.03
19:50 - 20:00,0.14,0.19,0.09
20:00 - 20:10,0.08,0.11,0.05
20:10 - 20:20,0.00,0.00,0.00
20:20 - 20:30,0.01,0.02,0.01
20:30 - 20:40,0.03,0.03,0.03
20:40 - 20:50,0.00,0.00,0.00
20:50 - 21:00,0.01,0.01,0.01
21:00 - 21:10,0.05,0.00,0.11
21:10 - 21:20,0.04,0.05,0.04
21:20 - 21:30,0.11,0.21,0.00
21:30 - 21:40,0.01,0.00,0.02
21:40 - 21:50,0.17,0.21,0.13
21:50 - 22:00,0.21,0.11,0.30
22:00 - 22:10,0.37,0.26,0.48
22:10 - 22:20,0.30,0.25,0.36
22:20 - 22:30,0.15,0.07,0.24
22:30 - 22:40,0.16,0.14,0.18
22:40 - 22:50,0.27,0.20,0.33
22:50 - 23:00,0.54,0.57,0.51
