18:00 - 18:10,4.58,4.44,4.73
18:10 - 18:20,5.84,5.55,6.15
18:20 - 18:30,6.83,6.49,7.18
18:30 - 18:40,8.02,7.63,8.43
18:40 - 18:50,9.49,9.08,9.92
18:50 - 19:00,11.80,11.17,12.47
19:00 - 19:10,11.47,11.21,11.74
19:10 - 19:20,7.49,6.79,8.23
19:20 - 19:30,6.14,5.74,6.55
19:30 - 19:40,6.34,6.24,6.44
19:40 - 19:50,6.05,6.06,6.04
19:50 - 20:00,5.66,5.51,5.81
20:00 - 20:10,5.05,5.25,4.83
20:10 - 20:20,5.63,5.80,5.46
20:20 - 20:30,5.70,5.65,5.76
20:30 - 20:40,5.81,5.94,5.68
20:40 - 20:50,4.50,4.45,4.54
20:50 - 21:00,5.17,5.60,4.71
21:00 - 21:10,5.28,5.81,4.72
21:10 - 21:20,5.04,5.34,4.73
21:20 - 21:30,3.46,3.61,3.31
21:30 - 21:40,3.12,3.15,3.09
21:40 - 21:50,3.68,3.40,3.98
21:50 - 22:00,3.89,3.45,4.36
22:00 - 22:10,2.85,2.94,2.75
22:10 - 22:20,1.93,1.70,2.18
22:20 - 22:30,1.61,1.57,1.66
22:30 - 22:40,1.02,1.02,1.01
22:40 - 22:50,0.88,0.73,1.02
22:50 - 23:00,0.81,0.63,1.01
