18:00 - 18:10,0.49,0.66,0.32
18:10 - 18:20,0.49,0.66,0.32
18:20 - 18:30,0.57,0.58,0.56
18:30 - 18:40,0.25,0.36,0.14
18:40 - 18:50,0.21,0.32,0.10
18:50 - 19:00,0.29,0.37,0.20
19:00 - 19:10,0.30,0.39,0.20
19:10 - 19:20,0.31,0.32,0.29
19:20 - 19:30,0.29,0.40,0.18
19:30 - 19:40,0.45,0.70,0.19
19:40 - 19:50,0.47,0.57,0.37
19:50 - 20:00,0.78,0.87,0.69
20:00 - 20:10,0.71,0.74,0.68
20:10 - 20:20,0.46,0.47,0.44
20:20 - 20:30,0.50,0.60,0.40
20:30 - 20:40,0.58,0.70,0.45
20:40 - 20:50,0.53,0.65,0.40
20:50 - 21:00,0.41,0.56,0.25
21:00 - 21:10,0.25,0.31,0.18
21:10 - 21:20,0.28,0.38,0.18
21:20 - 21:30,0.29,0.34,0.24
21:30 - 21:40,0.17,0.26,0.07
21:40 - 21:50,0.43,0.45,0.41
21:50 - 22:00,0.70,0.57,0.83
22:00 - 22:10,0.87,1.07,0.67
22:10 - 22:20,0.93,1.10,0.74
22:20 - 22:30,1.30,1.50,1.10
22:30 - 22:40,1.68,2.06,1.29
22:40 - 22:50,1.33,1.74,0.90
22:50 - 23:00,1.15,1.52,0.76
