四岁以上所有人,4.34,13.7
男,3.25,10.5
女,5.49,16.8
4-14岁,1.37,6.7
15-24岁,1.05,6.7
25-34岁,2.42,10.1
35-44岁,3.50,13.6
45-54岁,4.66,11.4
55-64岁,8.69,18.5
65岁以上,10.21,21.7
2000以下,6.05,15.8
2000-3500,3.55,12.4
3500-5000,2.68,11.7
5000以上,0.99,3.1
小学以下,7.22,23.4
初中,5.32,14.1
高中,4.00,12.2
大学及以上,2.53,10.5
