四岁以上所有人,0.49,1.5
男,0.53,1.7
女,0.45,1.3
4-14岁,0.13,0.6
15-24岁,0.19,1.0
25-34岁,0.38,1.5
35-44岁,0.43,1.5
45-54岁,0.60,1.5
55-64岁,0.81,1.6
65岁以上,0.82,1.8
2000以下,0.59,1.5
2000-3500,0.54,1.8
3500-5000,0.45,1.8
5000以上,0.46,1.3
小学以下,0.35,1.1
初中,0.57,1.6
高中,0.50,1.4
大学及以上,0.46,1.7
