18:00 - 18:10,0.72,0.70,0.73
18:10 - 18:20,1.08,1.27,0.87
18:20 - 18:30,1.18,1.42,0.94
18:30 - 18:40,0.81,0.88,0.74
18:40 - 18:50,0.91,0.92,0.90
18:50 - 19:00,1.03,1.21,0.85
19:00 - 19:10,0.65,0.91,0.38
19:10 - 19:20,0.77,1.04,0.49
19:20 - 19:30,0.58,0.65,0.50
19:30 - 19:40,0.68,0.84,0.51
19:40 - 19:50,1.39,1.37,1.42
19:50 - 20:00,1.32,1.44,1.20
20:00 - 20:10,0.82,1.07,0.57
20:10 - 20:20,0.74,0.73,0.74
20:20 - 20:30,0.44,0.40,0.48
20:30 - 20:40,0.91,0.53,1.31
20:40 - 20:50,0.67,0.39,0.95
20:50 - 21:00,0.40,0.40,0.41
21:00 - 21:10,0.79,0.56,1.04
21:10 - 21:20,0.79,0.48,1.11
21:20 - 21:30,2.69,1.94,3.47
21:30 - 21:40,3.40,2.35,4.49
21:40 - 21:50,3.73,2.53,4.98
21:50 - 22:00,3.85,2.97,4.77
22:00 - 22:10,4.16,3.06,5.29
22:10 - 22:20,3.40,2.41,4.43
22:20 - 22:30,3.30,2.67,3.95
22:30 - 22:40,2.01,1.79,2.23
22:40 - 22:50,1.54,1.31,1.77
22:50 - 23:00,1.13,0.87,1.39
