18:00 - 18:10,0.68,0.66,0.69
18:10 - 18:20,0.94,1.04,0.84
18:20 - 18:30,1.14,1.32,0.94
18:30 - 18:40,1.03,1.21,0.84
18:40 - 18:50,1.04,1.27,0.81
18:50 - 19:00,0.87,1.04,0.69
19:00 - 19:10,0.37,0.39,0.35
19:10 - 19:20,0.50,0.50,0.51
19:20 - 19:30,0.53,0.49,0.57
19:30 - 19:40,0.35,0.39,0.31
19:40 - 19:50,0.76,0.95,0.56
19:50 - 20:00,0.87,1.03,0.70
20:00 - 20:10,0.88,1.05,0.71
20:10 - 20:20,1.01,1.05,0.96
20:20 - 20:30,0.74,0.84,0.64
20:30 - 20:40,1.21,1.34,1.07
20:40 - 20:50,1.15,1.33,0.97
20:50 - 21:00,1.09,1.27,0.90
21:00 - 21:10,1.25,1.43,1.05
21:10 - 21:20,1.17,1.21,1.13
21:20 - 21:30,2.39,2.11,2.68
21:30 - 21:40,2.51,2.08,2.96
21:40 - 21:50,2.40,2.01,2.80
21:50 - 22:00,2.44,2.03,2.86
22:00 - 22:10,2.60,2.14,3.09
22:10 - 22:20,2.55,2.16,2.97
22:20 - 22:30,2.37,1.99,2.76
22:30 - 22:40,0.90,0.73,1.08
22:40 - 22:50,0.91,0.78,1.05
22:50 - 23:00,0.77,0.69,0.86
