18:00 - 18:10,0.79,0.90,0.67
18:10 - 18:20,1.11,1.18,1.03
18:20 - 18:30,1.19,1.21,1.16
18:30 - 18:40,1.18,1.56,0.79
18:40 - 18:50,1.44,1.82,1.03
18:50 - 19:00,0.85,1.09,0.60
19:00 - 19:10,0.22,0.20,0.23
19:10 - 19:20,0.57,0.58,0.56
19:20 - 19:30,0.67,0.68,0.66
19:30 - 19:40,0.30,0.42,0.17
19:40 - 19:50,0.93,1.27,0.56
19:50 - 20:00,1.22,1.22,1.23
20:00 - 20:10,1.01,1.10,0.92
20:10 - 20:20,1.07,1.33,0.81
20:20 - 20:30,0.53,0.65,0.40
20:30 - 20:40,1.29,1.54,1.04
20:40 - 20:50,1.10,1.47,0.71
20:50 - 21:00,1.39,1.48,1.29
21:00 - 21:10,1.77,1.88,1.66
21:10 - 21:20,1.38,1.15,1.62
21:20 - 21:30,1.25,0.63,1.90
21:30 - 21:40,2.09,1.42,2.79
21:40 - 21:50,1.84,1.17,2.55
21:50 - 22:00,2.81,2.66,2.97
22:00 - 22:10,3.81,3.39,4.24
22:10 - 22:20,4.25,3.78,4.74
22:20 - 22:30,1.62,1.14,2.11
22:30 - 22:40,1.26,1.40,1.12
22:40 - 22:50,1.07,1.17,0.97
22:50 - 23:00,0.30,0.16,0.44
