18:00 - 18:10,0.46,0.72,0.18
18:10 - 18:20,0.51,0.77,0.23
18:20 - 18:30,0.31,0.42,0.20
18:30 - 18:40,0.09,0.10,0.09
18:40 - 18:50,0.16,0.16,0.16
18:50 - 19:00,0.14,0.04,0.24
19:00 - 19:10,0.16,0.03,0.30
19:10 - 19:20,0.35,0.41,0.28
19:20 - 19:30,0.40,0.33,0.47
19:30 - 19:40,0.40,0.40,0.40
19:40 - 19:50,0.38,0.40,0.36
19:50 - 20:00,0.40,0.39,0.41
20:00 - 20:10,0.14,0.08,0.20
20:10 - 20:20,0.06,0.06,0.06
20:20 - 20:30,0.51,0.69,0.32
20:30 - 20:40,0.69,0.88,0.50
20:40 - 20:50,0.84,0.97,0.71
20:50 - 21:00,0.75,0.90,0.59
21:00 - 21:10,0.28,0.10,0.47
21:10 - 21:20,0.31,0.16,0.48
21:20 - 21:30,0.29,0.19,0.39
21:30 - 21:40,0.18,0.09,0.26
21:40 - 21:50,0.23,0.20,0.27
21:50 - 22:00,0.38,0.30,0.47
22:00 - 22:10,0.47,0.40,0.53
22:10 - 22:20,0.64,0.46,0.82
22:20 - 22:30,0.86,0.70,1.03
22:30 - 22:40,0.82,0.68,0.96
22:40 - 22:50,0.87,0.80,0.94
22:50 - 23:00,1.01,1.12,0.89
