18:00 - 18:10,3.13,3.05,3.22
18:10 - 18:20,2.77,2.44,3.13
18:20 - 18:30,3.98,3.18,4.82
18:30 - 18:40,6.76,5.37,8.22
18:40 - 18:50,8.10,5.96,10.34
18:50 - 19:00,8.78,6.16,11.50
19:00 - 19:10,9.60,7.31,12.00
19:10 - 19:20,7.55,5.57,9.61
19:20 - 19:30,7.49,5.21,9.86
19:30 - 19:40,8.46,5.99,11.05
19:40 - 19:50,9.25,6.52,12.10
19:50 - 20:00,8.32,5.48,11.29
20:00 - 20:10,7.32,4.67,10.09
20:10 - 20:20,7.47,4.94,10.10
20:20 - 20:30,7.64,5.33,10.05
20:30 - 20:40,8.26,5.81,10.82
20:40 - 20:50,3.77,2.67,4.93
20:50 - 21:00,3.36,2.31,4.46
21:00 - 21:10,2.65,1.97,3.35
21:10 - 21:20,1.56,1.23,1.92
21:20 - 21:30,2.05,1.95,2.15
21:30 - 21:40,1.16,1.00,1.33
21:40 - 21:50,0.42,0.32,0.52
21:50 - 22:00,0.76,0.66,0.86
22:00 - 22:10,0.79,0.56,1.03
22:10 - 22:20,0.60,0.40,0.81
22:20 - 22:30,0.51,0.34,0.69
22:30 - 22:40,0.77,0.73,0.83
22:40 - 22:50,0.64,0.60,0.68
22:50 - 23:00,0.40,0.41,0.40
