18:00 - 18:10,0.12,0.19,0.05
18:10 - 18:20,0.07,0.09,0.05
18:20 - 18:30,0.23,0.35,0.10
18:30 - 18:40,0.23,0.29,0.18
18:40 - 18:50,0.26,0.20,0.32
18:50 - 19:00,0.18,0.03,0.33
19:00 - 19:10,0.19,0.16,0.22
19:10 - 19:20,0.52,0.27,0.77
19:20 - 19:30,0.19,0.18,0.19
19:30 - 19:40,0.57,0.75,0.39
19:40 - 19:50,0.56,0.47,0.66
19:50 - 20:00,0.30,0.40,0.21
20:00 - 20:10,0.26,0.31,0.20
20:10 - 20:20,0.31,0.44,0.17
20:20 - 20:30,0.30,0.36,0.23
20:30 - 20:40,0.23,0.22,0.24
20:40 - 20:50,0.15,0.08,0.23
20:50 - 21:00,0.14,0.02,0.26
21:00 - 21:10,0.10,0.02,0.18
21:10 - 21:20,0.08,0.01,0.16
21:20 - 21:30,0.08,0.07,0.09
21:30 - 21:40,0.31,0.28,0.34
21:40 - 21:50,0.29,0.26,0.32
21:50 - 22:00,0.38,0.32,0.44
22:00 - 22:10,0.31,0.27,0.35
22:10 - 22:20,0.46,0.57,0.36
22:20 - 22:30,0.53,0.62,0.44
22:30 - 22:40,0.61,0.64,0.57
22:40 - 22:50,0.34,0.50,0.18
22:50 - 23:00,0.32,0.50,0.14
