18:00 - 18:10,0.4,0.5,0.3
18:10 - 18:20,0.9,1.0,0.7
18:20 - 18:30,0.8,0.9,0.8
18:30 - 18:40,0.7,0.8,0.6
18:40 - 18:50,0.5,0.7,0.4
18:50 - 19:00,0.4,0.5,0.3
19:00 - 19:10,0.3,0.6,0.1
19:10 - 19:20,0.5,0.7,0.2
19:20 - 19:30,0.7,0.8,0.6
19:30 - 19:40,0.7,0.8,0.6
19:40 - 19:50,0.6,0.7,0.4
19:50 - 20:00,0.9,1.0,0.7
20:00 - 20:10,1.0,1.1,0.9
20:10 - 20:20,1.0,1.0,1.0
20:20 - 20:30,1.0,1.0,1.0
20:30 - 20:40,0.9,0.6,1.2
20:40 - 20:50,1.3,0.9,1.6
20:50 - 21:00,1.5,0.9,2.1
21:00 - 21:10,1.6,1.3,1.8
21:10 - 21:20,1.6,1.2,1.9
21:20 - 21:30,1.8,1.4,2.2
21:30 - 21:40,1.8,1.4,2.2
21:40 - 21:50,2.4,2.1,2.7
21:50 - 22:00,2.0,1.8,2.3
22:00 - 22:10,2.5,2.3,2.7
22:10 - 22:20,2.0,1.6,2.3
22:20 - 22:30,1.7,1.2,2.1
22:30 - 22:40,1.9,1.8,2.1
22:40 - 22:50,1.7,1.3,2.0
22:50 - 23:00,2.1,1.7,2.5
23:00 - 23:10,2.1,1.8,2.5
23:10 - 23:20,2.3,2.0,2.5
23:20 - 23:30,2.0,1.8,2.3
23:30 - 23:40,1.9,1.5,2.2
23:40 - 23:50,1.9,1.4,2.4
23:50 - 24:00,1.9,1.4,2.4
