18:00 - 18:10,0.51,0.22,0.80
18:10 - 18:20,0.57,0.31,0.84
18:20 - 18:30,0.62,0.36,0.88
18:30 - 18:40,0.65,0.35,0.95
18:40 - 18:50,0.71,0.55,0.88
18:50 - 19:00,0.36,0.27,0.46
19:00 - 19:10,0.20,0.16,0.25
19:10 - 19:20,0.26,0.32,0.18
19:20 - 19:30,0.20,0.27,0.13
19:30 - 19:40,0.25,0.41,0.08
19:40 - 19:50,0.07,0.14,0.00
19:50 - 20:00,0.00,0.00,0.00
20:00 - 20:10,0.01,0.01,0.00
20:10 - 20:20,0.01,0.00,0.03
20:20 - 20:30,0.00,0.00,0.00
20:30 - 20:40,0.15,0.15,0.15
20:40 - 20:50,0.10,0.10,0.10
20:50 - 21:00,0.01,0.01,0.01
21:00 - 21:10,0.02,0.03,0.02
21:10 - 21:20,0.00,0.00,0.00
21:20 - 21:30,0.00,0.00,0.00
21:30 - 21:40,0.09,0.12,0.06
21:40 - 21:50,0.45,0.63,0.26
21:50 - 22:00,0.10,0.20,0.00
22:00 - 22:10,0.19,0.37,0.00
22:10 - 22:20,0.02,0.04,0.00
22:20 - 22:30,0.02,0.00,0.04
22:30 - 22:40,0.09,0.11,0.08
22:40 - 22:50,0.01,0.00,0.03
22:50 - 23:00,0.16,0.09,0.24
