18:00 - 18:10,0.4,0.2,0.6
18:10 - 18:20,0.5,0.3,0.7
18:20 - 18:30,0.6,0.5,0.6
18:30 - 18:40,0.7,0.7,0.6
18:40 - 18:50,0.7,0.6,0.8
18:50 - 19:00,1.0,0.9,1.2
19:00 - 19:10,1.6,1.4,1.7
19:10 - 19:20,1.7,1.3,2.1
19:20 - 19:30,2.1,1.9,2.3
19:30 - 19:40,2.9,2.7,3.0
19:40 - 19:50,2.6,2.7,2.4
19:50 - 20:00,2.3,2.0,2.6
20:00 - 20:10,1.2,0.9,1.5
20:10 - 20:20,1.3,1.1,1.6
20:20 - 20:30,1.3,0.7,2.0
20:30 - 20:40,1.7,0.9,2.6
20:40 - 20:50,1.5,0.9,2.2
20:50 - 21:00,0.8,0.4,1.3
21:00 - 21:10,0.9,0.6,1.3
21:10 - 21:20,1.3,0.8,1.8
21:20 - 21:30,1.1,0.7,1.6
21:30 - 21:40,0.9,0.3,1.6
21:40 - 21:50,1.0,0.8,1.2
21:50 - 22:00,1.2,0.5,1.8
22:00 - 22:10,0.7,0.3,1.1
22:10 - 22:20,0.7,0.2,1.2
22:20 - 22:30,0.8,0.3,1.4
22:30 - 22:40,0.8,0.2,1.4
22:40 - 22:50,0.7,0.3,1.2
22:50 - 23:00,0.6,0.2,1.0
23:00 - 23:10,0.2,0.2,0.3
23:10 - 23:20,0.2,0.2,0.2
23:20 - 23:30,0.0,0.0,0.1
23:30 - 23:40,0.0,0.0,0.0
23:40 - 23:50,0.0,0.0,0.0
23:50 - 24:00,0.0,0.0,0.0
