四岁以上所有人,1.09,3.3
男,1.54,4.7
女,0.64,1.8
4-14岁,0.72,2.1
15-24岁,1.00,5.0
25-34岁,0.94,3.8
35-44岁,0.95,3.2
45-54岁,1.35,3.5
55-64岁,1.43,2.8
65岁以上,0.99,2.2
2000以下,1.13,2.9
2000-3500,1.20,4.2
3500-5000,1.17,4.7
5000以上,1.34,3.9
小学以下,0.52,1.4
初中,1.02,2.6
高中,1.29,3.7
大学及以上,1.13,4.6
