18:00 - 18:10,0.78,1.10,0.45
18:10 - 18:20,0.34,0.47,0.22
18:20 - 18:30,0.42,0.48,0.36
18:30 - 18:40,0.40,0.44,0.36
18:40 - 18:50,0.45,0.46,0.44
18:50 - 19:00,0.60,0.67,0.53
19:00 - 19:10,0.40,0.46,0.34
19:10 - 19:20,0.89,1.09,0.69
19:20 - 19:30,1.11,1.28,0.94
19:30 - 19:40,1.10,1.19,1.01
19:40 - 19:50,1.20,1.19,1.20
19:50 - 20:00,1.10,0.89,1.31
20:00 - 20:10,0.38,0.39,0.38
20:10 - 20:20,0.63,0.96,0.29
20:20 - 20:30,1.07,1.45,0.68
20:30 - 20:40,1.20,1.39,1.01
20:40 - 20:50,1.85,2.00,1.69
20:50 - 21:00,1.21,1.43,0.98
21:00 - 21:10,0.34,0.45,0.23
21:10 - 21:20,0.39,0.52,0.26
21:20 - 21:30,1.02,1.08,0.96
21:30 - 21:40,0.69,0.73,0.66
21:40 - 21:50,0.75,0.79,0.71
21:50 - 22:00,0.73,0.78,0.69
22:00 - 22:10,0.74,0.70,0.77
22:10 - 22:20,0.75,0.74,0.75
22:20 - 22:30,0.71,0.65,0.78
22:30 - 22:40,0.14,0.10,0.18
22:40 - 22:50,0.30,0.20,0.41
22:50 - 23:00,0.46,0.47,0.45
