四岁以上所有人,4.8,15.6
男,4.7,15.4
女,5.0,15.7
4-14岁,2.0,10.4
15-24岁,2.4,13.9
25-34岁,2.4,11.2
35-44岁,3.6,13.8
45-54岁,6.2,15.8
55-64岁,8.3,17.9
65岁以上,9.3,20.4
2000以下,6.4,17.1
2000-3500,4.0,14.0
3500-5000,2.8,12.6
5000以上,2.7,13.1
小学以下,4.8,15.8
初中,5.7,16.0
高中,5.5,16.3
大学及以上,2.9,13.1
