18:00 - 18:10,0.06,0.09,0.03
18:10 - 18:20,0.11,0.15,0.07
18:20 - 18:30,0.18,0.26,0.10
18:30 - 18:40,0.13,0.17,0.09
18:40 - 18:50,0.08,0.11,0.05
18:50 - 19:00,0.06,0.11,0.01
19:00 - 19:10,0.17,0.20,0.14
19:10 - 19:20,0.17,0.19,0.15
19:20 - 19:30,0.11,0.10,0.12
19:30 - 19:40,0.13,0.11,0.14
19:40 - 19:50,0.14,0.09,0.20
19:50 - 20:00,0.06,0.08,0.05
20:00 - 20:10,0.06,0.06,0.05
20:10 - 20:20,0.10,0.15,0.06
20:20 - 20:30,0.04,0.06,0.02
20:30 - 20:40,0.08,0.09,0.07
20:40 - 20:50,0.04,0.06,0.01
20:50 - 21:00,0.04,0.05,0.02
21:00 - 21:10,0.03,0.04,0.02
21:10 - 21:20,0.03,0.05,0.01
21:20 - 21:30,0.03,0.05,0.01
21:30 - 21:40,0.03,0.05,0.00
21:40 - 21:50,0.05,0.03,0.07
21:50 - 22:00,0.07,0.06,0.08
22:00 - 22:10,0.04,0.03,0.05
22:10 - 22:20,0.09,0.09,0.08
22:20 - 22:30,0.11,0.09,0.12
22:30 - 22:40,0.15,0.11,0.20
22:40 - 22:50,0.22,0.17,0.27
22:50 - 23:00,0.18,0.15,0.20
