18:00 - 18:10,0.20,0.20,0.20
18:10 - 18:20,0.30,0.27,0.33
18:20 - 18:30,0.38,0.29,0.47
18:30 - 18:40,0.48,0.31,0.66
18:40 - 18:50,0.57,0.39,0.75
18:50 - 19:00,0.59,0.39,0.79
19:00 - 19:10,0.67,0.64,0.69
19:10 - 19:20,0.53,0.49,0.56
19:20 - 19:30,0.53,0.48,0.59
19:30 - 19:40,0.47,0.38,0.57
19:40 - 19:50,0.48,0.39,0.58
19:50 - 20:00,0.46,0.39,0.53
20:00 - 20:10,0.35,0.39,0.32
20:10 - 20:20,0.30,0.35,0.24
20:20 - 20:30,0.31,0.36,0.25
20:30 - 20:40,0.22,0.28,0.16
20:40 - 20:50,0.20,0.29,0.10
20:50 - 21:00,0.25,0.36,0.14
21:00 - 21:10,0.20,0.29,0.10
21:10 - 21:20,0.22,0.31,0.13
21:20 - 21:30,0.19,0.28,0.11
21:30 - 21:40,0.16,0.27,0.05
21:40 - 21:50,0.13,0.23,0.03
21:50 - 22:00,0.13,0.23,0.03
22:00 - 22:10,0.06,0.09,0.03
22:10 - 22:20,0.00,0.00,0.01
22:20 - 22:30,0.00,0.00,0.01
22:30 - 22:40,0.02,0.03,0.00
22:40 - 22:50,0.03,0.06,0.00
22:50 - 23:00,0.06,0.10,0.02
