四岁以上所有人,4.5,14.5
男,3.2,10.7
女,5.9,18.2
4-14岁,1.2,7.0
15-24岁,1.8,9.3
25-34岁,3.1,15.2
35-44岁,3.2,12.5
45-54岁,5.5,13.6
55-64岁,7.7,15.8
65岁以上,9.6,20.7
2000以下,6.3,16.7
2000-3500,3.2,11.4
3500-5000,1.5,7.6
5000以上,1.4,5.5
小学以下,7.1,24.9
初中,6.1,16.2
高中,3.9,11.5
大学及以上,2.8,12.8
