18:00 - 18:10,1.36,1.14,1.60
18:10 - 18:20,0.71,0.74,0.68
18:20 - 18:30,1.09,0.89,1.31
18:30 - 18:40,0.92,0.50,1.37
18:40 - 18:50,0.88,0.31,1.48
18:50 - 19:00,0.86,0.39,1.34
19:00 - 19:10,2.83,2.24,3.44
19:10 - 19:20,8.03,6.01,10.14
19:20 - 19:30,9.07,6.71,11.53
19:30 - 19:40,10.19,7.64,12.84
19:40 - 19:50,5.52,4.17,6.94
19:50 - 20:00,7.91,5.96,9.95
20:00 - 20:10,10.66,8.22,13.22
20:10 - 20:20,10.56,8.02,13.22
20:20 - 20:30,10.64,7.98,13.42
20:30 - 20:40,6.36,4.97,7.81
20:40 - 20:50,8.77,6.75,10.89
20:50 - 21:00,9.56,7.14,12.10
21:00 - 21:10,10.83,8.16,13.61
21:10 - 21:20,10.65,8.32,13.09
21:20 - 21:30,3.68,2.61,4.80
21:30 - 21:40,1.71,1.16,2.29
21:40 - 21:50,1.75,1.49,2.02
21:50 - 22:00,2.02,1.86,2.19
22:00 - 22:10,2.07,1.77,2.39
22:10 - 22:20,1.74,1.61,1.88
22:20 - 22:30,1.93,1.69,2.19
22:30 - 22:40,1.98,1.73,2.23
22:40 - 22:50,1.85,1.63,2.07
22:50 - 23:00,1.65,1.40,1.91
