四岁以上所有人,3.2,10.3
男,2.5,8.4
女,3.9,12.0
4-14岁,1.5,6.8
15-24岁,1.2,7.4
25-34岁,2.3,10.2
35-44岁,2.2,8.5
45-54岁,3.5,8.7
55-64岁,5.6,11.9
65岁以上,7.0,15.6
2000以下,4.4,11.8
2000-3500,2.0,7.6
3500-5000,2.1,8.6
5000以上,1.5,5.0
小学以下,5.6,17.8
初中,3.9,10.8
高中,2.9,8.6
大学及以上,1.9,8.7
