18:00 - 18:10,0.50,0.72,0.27
18:10 - 18:20,0.61,0.87,0.34
18:20 - 18:30,0.76,1.06,0.44
18:30 - 18:40,0.47,0.61,0.32
18:40 - 18:50,0.44,0.61,0.27
18:50 - 19:00,0.36,0.50,0.22
19:00 - 19:10,0.06,0.06,0.06
19:10 - 19:20,0.11,0.11,0.11
19:20 - 19:30,0.07,0.14,0.00
19:30 - 19:40,0.44,0.21,0.67
19:40 - 19:50,0.68,0.54,0.83
19:50 - 20:00,0.64,0.43,0.87
20:00 - 20:10,0.50,0.23,0.78
20:10 - 20:20,0.63,0.39,0.89
20:20 - 20:30,0.57,0.41,0.74
20:30 - 20:40,0.52,0.50,0.55
20:40 - 20:50,0.64,0.62,0.67
20:50 - 21:00,0.61,0.53,0.69
21:00 - 21:10,0.08,0.08,0.09
21:10 - 21:20,0.49,0.71,0.26
21:20 - 21:30,0.57,0.78,0.36
21:30 - 21:40,0.25,0.25,0.25
21:40 - 21:50,0.51,0.53,0.50
21:50 - 22:00,0.34,0.40,0.28
22:00 - 22:10,0.35,0.35,0.34
22:10 - 22:20,0.30,0.23,0.37
22:20 - 22:30,0.84,1.04,0.63
22:30 - 22:40,0.88,0.87,0.89
22:40 - 22:50,0.69,0.78,0.60
22:50 - 23:00,0.75,0.85,0.65
