四岁以上所有人,1.2,4.0
男,1.3,4.2
女,1.2,3.8
4-14岁,0.5,3.0
15-24岁,0.5,3.1
25-34岁,0.9,4.4
35-44岁,0.8,3.1
45-54岁,1.9,4.6
55-64岁,1.9,4.1
65岁以上,1.7,3.8
2000以下,1.5,4.1
2000-3500,1.3,4.7
3500-5000,0.9,4.6
5000以上,0.7,2.6
小学以下,0.7,2.6
初中,1.5,4.2
高中,1.3,4.0
大学及以上,1.0,4.7
