18:00 - 18:10,0.72,0.82,0.61
18:10 - 18:20,1.24,1.19,1.29
18:20 - 18:30,1.50,1.64,1.36
18:30 - 18:40,0.82,0.80,0.85
18:40 - 18:50,0.82,0.90,0.73
18:50 - 19:00,0.55,0.56,0.55
19:00 - 19:10,0.18,0.34,0.01
19:10 - 19:20,0.42,0.61,0.23
19:20 - 19:30,0.22,0.34,0.10
19:30 - 19:40,0.41,0.72,0.09
19:40 - 19:50,0.94,1.44,0.42
19:50 - 20:00,0.99,1.48,0.48
20:00 - 20:10,0.93,1.39,0.45
20:10 - 20:20,0.76,1.05,0.45
20:20 - 20:30,0.33,0.39,0.27
20:30 - 20:40,0.85,1.00,0.68
20:40 - 20:50,1.21,1.32,1.10
20:50 - 21:00,1.09,1.15,1.03
21:00 - 21:10,1.20,1.21,1.19
21:10 - 21:20,1.10,0.89,1.31
21:20 - 21:30,2.53,2.21,2.86
21:30 - 21:40,2.57,2.37,2.77
21:40 - 21:50,4.74,4.30,5.20
21:50 - 22:00,4.19,4.00,4.39
22:00 - 22:10,4.35,4.07,4.64
22:10 - 22:20,3.77,3.26,4.30
22:20 - 22:30,3.31,3.10,3.53
22:30 - 22:40,1.65,1.26,2.06
22:40 - 22:50,1.68,1.33,2.03
22:50 - 23:00,1.34,1.12,1.58
