18:00 - 18:10,3.9,4.1,3.8
18:10 - 18:20,5.7,5.8,5.6
18:20 - 18:30,5.5,5.9,5.0
18:30 - 18:40,7.7,8.8,6.6
18:40 - 18:50,9.3,10.7,8.0
18:50 - 19:00,10.3,11.5,9.1
19:00 - 19:10,9.0,9.5,8.5
19:10 - 19:20,6.4,6.5,6.2
19:20 - 19:30,7.4,7.6,7.2
19:30 - 19:40,7.2,7.4,7.0
19:40 - 19:50,4.4,4.5,4.4
19:50 - 20:00,5.4,5.4,5.4
20:00 - 20:10,5.3,5.5,5.0
20:10 - 20:20,4.9,5.1,4.7
20:20 - 20:30,4.6,4.8,4.4
20:30 - 20:40,2.9,2.9,2.9
20:40 - 20:50,4.5,4.4,4.6
20:50 - 21:00,4.9,4.9,4.9
21:00 - 21:10,4.2,4.3,4.1
21:10 - 21:20,5.0,5.2,4.7
21:20 - 21:30,2.7,2.6,2.7
21:30 - 21:40,2.7,2.5,2.8
21:40 - 21:50,3.2,3.1,3.3
21:50 - 22:00,3.1,3.0,3.3
22:00 - 22:10,3.1,3.1,3.2
22:10 - 22:20,1.8,1.8,1.8
22:20 - 22:30,1.3,1.4,1.3
22:30 - 22:40,0.8,0.7,0.9
22:40 - 22:50,0.8,0.8,0.9
22:50 - 23:00,0.8,0.8,0.8
23:00 - 23:10,1.1,1.1,1.1
23:10 - 23:20,0.7,0.8,0.7
23:20 - 23:30,0.6,0.7,0.6
23:30 - 23:40,0.7,0.7,0.6
23:40 - 23:50,0.6,0.6,0.5
23:50 - 24:00,0.6,0.7,0.6
