四岁以上所有人,0.71,2.2
男,0.75,2.4
女,0.66,2.0
4-14岁,0.34,1.6
15-24岁,0.32,2.1
25-34岁,0.41,1.5
35-44岁,0.57,2.2
45-54岁,1.10,2.8
55-64岁,1.35,2.8
65岁以上,0.58,1.3
2000以下,0.74,1.9
2000-3500,0.78,2.6
3500-5000,1.33,6.2
5000以上,0.49,1.3
小学以下,0.24,0.8
初中,0.66,1.8
高中,0.80,2.5
大学及以上,0.82,3.1
