四岁以上所有人,4.9,15.4
男,5.2,16.9
女,4.6,14.0
4-14岁,1.6,8.7
15-24岁,2.8,16.0
25-34岁,2.9,12.7
35-44岁,3.1,11.8
45-54岁,6.9,17.3
55-64岁,7.1,14.6
65岁以上,9.1,20.1
2000以下,6.3,16.5
2000-3500,3.9,13.2
3500-5000,3.2,17.8
5000以上,4.0,14.4
小学以下,4.9,17.3
初中,5.1,13.6
高中,6.0,17.7
大学及以上,3.0,12.7
