18:00 - 18:10,0.00,0.00,0.00
18:10 - 18:20,0.01,0.01,0.00
18:20 - 18:30,0.00,0.00,0.00
18:30 - 18:40,0.02,0.00,0.05
18:40 - 18:50,0.01,0.01,0.00
18:50 - 19:00,0.04,0.07,0.01
19:00 - 19:10,0.12,0.18,0.06
19:10 - 19:20,0.11,0.13,0.09
19:20 - 19:30,0.08,0.03,0.13
19:30 - 19:40,0.05,0.02,0.08
19:40 - 19:50,0.02,0.00,0.05
19:50 - 20:00,0.02,0.02,0.02
20:00 - 20:10,0.03,0.06,0.00
20:10 - 20:20,0.08,0.13,0.02
20:20 - 20:30,0.04,0.05,0.02
20:30 - 20:40,0.40,0.48,0.31
20:40 - 20:50,0.25,0.18,0.32
20:50 - 21:00,0.08,0.04,0.12
21:00 - 21:10,0.02,0.02,0.01
21:10 - 21:20,0.01,0.01,0.01
21:20 - 21:30,0.09,0.09,0.10
21:30 - 21:40,0.00,0.00,0.00
21:40 - 21:50,0.01,0.01,0.01
21:50 - 22:00,0.03,0.01,0.06
22:00 - 22:10,0.07,0.05,0.08
22:10 - 22:20,0.07,0.02,0.13
22:20 - 22:30,0.19,0.10,0.29
22:30 - 22:40,0.25,0.13,0.38
22:40 - 22:50,0.14,0.10,0.18
22:50 - 23:00,0.16,0.11,0.22
