四岁以上所有人,1.22,3.7
男,1.66,5.2
女,0.76,2.2
4-14岁,0.91,2.9
15-24岁,1.19,6.2
25-34岁,0.85,3.5
35-44岁,0.87,3.3
45-54岁,1.87,4.7
55-64岁,1.30,2.7
65岁以上,1.05,2.3
2000以下,1.29,3.4
2000-3500,1.43,4.9
3500-5000,0.75,3.5
5000以上,0.99,3.1
小学以下,0.45,1.2
初中,0.96,2.6
高中,1.65,4.8
大学及以上,1.15,4.8
