四岁以上所有人,1.33,4.2
男,1.28,4.1
女,1.39,4.2
4-14岁,0.20,1.0
15-24岁,0.53,3.4
25-34岁,0.77,3.2
35-44岁,0.88,3.4
45-54岁,1.99,4.9
55-64岁,2.75,5.9
65岁以上,1.66,3.5
2000以下,1.74,4.5
2000-3500,1.38,4.8
3500-5000,0.49,2.1
5000以上,1.26,4.0
小学以下,0.28,0.9
初中,1.58,4.2
高中,1.43,4.3
大学及以上,1.38,5.7
