18:00 - 18:10,0.50,0.77,0.23
18:10 - 18:20,0.39,0.62,0.14
18:20 - 18:30,0.48,0.59,0.36
18:30 - 18:40,0.45,0.68,0.21
18:40 - 18:50,0.62,0.72,0.51
18:50 - 19:00,0.53,0.57,0.49
19:00 - 19:10,0.71,0.70,0.71
19:10 - 19:20,0.60,0.63,0.57
19:20 - 19:30,0.57,0.66,0.47
19:30 - 19:40,0.78,0.84,0.72
19:40 - 19:50,0.69,0.84,0.54
19:50 - 20:00,0.72,0.83,0.60
20:00 - 20:10,0.39,0.43,0.35
20:10 - 20:20,0.43,0.50,0.36
20:20 - 20:30,0.23,0.24,0.22
20:30 - 20:40,0.18,0.16,0.20
20:40 - 20:50,0.34,0.28,0.40
20:50 - 21:00,0.28,0.31,0.25
21:00 - 21:10,0.33,0.39,0.27
21:10 - 21:20,0.30,0.31,0.28
21:20 - 21:30,0.41,0.35,0.48
21:30 - 21:40,0.21,0.21,0.21
21:40 - 21:50,0.39,0.44,0.33
21:50 - 22:00,0.37,0.46,0.27
22:00 - 22:10,0.31,0.38,0.23
22:10 - 22:20,0.12,0.12,0.12
22:20 - 22:30,0.01,0.00,0.02
22:30 - 22:40,0.03,0.05,0.00
22:40 - 22:50,0.00,0.00,0.00
22:50 - 23:00,0.03,0.00,0.06
