18:00 - 18:10,2.11,1.96,2.27
18:10 - 18:20,2.19,1.95,2.44
18:20 - 18:30,3.31,2.88,3.76
18:30 - 18:40,6.31,5.03,7.65
18:40 - 18:50,7.68,6.14,9.28
18:50 - 19:00,8.64,6.98,10.36
19:00 - 19:10,9.03,7.57,10.56
19:10 - 19:20,5.65,5.20,6.13
19:20 - 19:30,5.03,4.76,5.31
19:30 - 19:40,4.87,4.56,5.20
19:40 - 19:50,4.88,4.49,5.30
19:50 - 20:00,4.36,4.09,4.65
20:00 - 20:10,4.00,3.74,4.27
20:10 - 20:20,3.19,2.95,3.44
20:20 - 20:30,3.78,3.48,4.10
20:30 - 20:40,4.13,3.75,4.52
20:40 - 20:50,2.84,2.56,3.14
20:50 - 21:00,2.76,2.46,3.08
21:00 - 21:10,2.28,1.93,2.66
21:10 - 21:20,1.00,0.94,1.07
21:20 - 21:30,1.45,1.43,1.47
21:30 - 21:40,1.15,1.17,1.14
21:40 - 21:50,1.02,0.98,1.07
21:50 - 22:00,0.68,0.63,0.74
22:00 - 22:10,0.79,0.76,0.82
22:10 - 22:20,0.86,0.82,0.90
22:20 - 22:30,0.87,0.82,0.91
22:30 - 22:40,0.79,0.69,0.89
22:40 - 22:50,0.42,0.35,0.50
22:50 - 23:00,0.73,0.82,0.63
