四岁以上所有人,2.61,8.3
男,2.24,7.4
女,3.00,9.2
4-14岁,0.66,3.3
15-24岁,0.84,5.6
25-34岁,1.65,6.6
35-44岁,1.99,7.6
45-54岁,3.48,8.8
55-64岁,3.79,8.1
65岁以上,5.80,13.1
2000以下,3.32,8.8
2000-3500,2.63,9.3
3500-5000,0.92,4.4
5000以上,1.81,4.7
小学以下,3.53,11.8
初中,3.07,8.3
高中,2.37,7.3
大学及以上,2.10,8.3
